,subject,word,wav,duration
28952,26b28ea7,no,../data/no/26b28ea7_nohash_0.wav,0.896
28953,30f31e42,no,../data/no/30f31e42_nohash_0.wav,1.0
28954,b433332a,no,../data/no/b433332a_nohash_0.wav,1.0
28955,01648c51,no,../data/no/01648c51_nohash_1.wav,1.0
28956,881583a6,no,../data/no/881583a6_nohash_2.wav,1.0
28957,2250f5f2,no,../data/no/2250f5f2_nohash_0.wav,1.0
28958,a6d586b7,no,../data/no/a6d586b7_nohash_1.wav,1.0
28959,64f83f0e,no,../data/no/64f83f0e_nohash_1.wav,0.853375
28960,716757ce,no,../data/no/716757ce_nohash_0.wav,1.0
28961,7cb5c0b7,no,../data/no/7cb5c0b7_nohash_0.wav,0.882375
28962,30aabd44,no,../data/no/30aabd44_nohash_0.wav,1.0
28963,042ea76c,no,../data/no/042ea76c_nohash_0.wav,1.0
28964,3efa7ec4,no,../data/no/3efa7ec4_nohash_0.wav,1.0
28965,1995cf9e,no,../data/no/1995cf9e_nohash_3.wav,1.0
28966,151bfb79,no,../data/no/151bfb79_nohash_0.wav,1.0
28967,62605293,no,../data/no/62605293_nohash_0.wav,1.0
28968,4fe01997,no,../data/no/4fe01997_nohash_1.wav,1.0
28969,cc71bada,no,../data/no/cc71bada_nohash_0.wav,1.0
28970,b97c9f77,no,../data/no/b97c9f77_nohash_1.wav,1.0
28971,f63a6479,no,../data/no/f63a6479_nohash_0.wav,1.0
28972,df1d5024,no,../data/no/df1d5024_nohash_0.wav,1.0
28973,8830e17f,no,../data/no/8830e17f_nohash_0.wav,1.0
28974,1ecfb537,no,../data/no/1ecfb537_nohash_4.wav,1.0
28975,3d53244b,no,../data/no/3d53244b_nohash_3.wav,1.0
28976,0132a06d,no,../data/no/0132a06d_nohash_3.wav,1.0
28977,c68cf200,no,../data/no/c68cf200_nohash_1.wav,1.0
28978,a60a09cf,no,../data/no/a60a09cf_nohash_1.wav,1.0
28979,f84762e5,no,../data/no/f84762e5_nohash_1.wav,1.0
28980,1e4064b8,no,../data/no/1e4064b8_nohash_1.wav,0.8359375
28981,d197e3ae,no,../data/no/d197e3ae_nohash_1.wav,1.0
28982,9dcfba4b,no,../data/no/9dcfba4b_nohash_1.wav,1.0
28983,1cec8d71,no,../data/no/1cec8d71_nohash_0.wav,1.0
28984,78884794,no,../data/no/78884794_nohash_0.wav,1.0
28985,9beccfc8,no,../data/no/9beccfc8_nohash_0.wav,1.0
28986,1df99a8a,no,../data/no/1df99a8a_nohash_0.wav,0.6501875
28987,cc3d1613,no,../data/no/cc3d1613_nohash_0.wav,0.896
28988,93f30cc4,no,../data/no/93f30cc4_nohash_0.wav,1.0
28989,35c8fa78,no,../data/no/35c8fa78_nohash_0.wav,1.0
28990,dc6e9c04,no,../data/no/dc6e9c04_nohash_1.wav,1.0
28991,d0faf7e4,no,../data/no/d0faf7e4_nohash_4.wav,1.0
28992,834f03fe,no,../data/no/834f03fe_nohash_2.wav,1.0
28993,9886d8bf,no,../data/no/9886d8bf_nohash_2.wav,1.0
28994,1cc80e39,no,../data/no/1cc80e39_nohash_0.wav,0.7430625
28995,3bfd30e6,no,../data/no/3bfd30e6_nohash_2.wav,1.0
28996,57b38f48,no,../data/no/57b38f48_nohash_1.wav,1.0
28997,d0f7bef5,no,../data/no/d0f7bef5_nohash_0.wav,1.0
28998,7d8babdb,no,../data/no/7d8babdb_nohash_0.wav,1.0
28999,7211390b,no,../data/no/7211390b_nohash_4.wav,1.0
29000,28460a60,no,../data/no/28460a60_nohash_0.wav,1.0
29001,7014b07e,no,../data/no/7014b07e_nohash_0.wav,0.7430625
29002,28ef2a01,no,../data/no/28ef2a01_nohash_0.wav,1.0
29003,3bc21161,no,../data/no/3bc21161_nohash_4.wav,1.0
29004,ba770f9b,no,../data/no/ba770f9b_nohash_0.wav,1.0
29005,0a9f9af7,no,../data/no/0a9f9af7_nohash_0.wav,1.0
29006,0362539c,no,../data/no/0362539c_nohash_0.wav,0.8106875
29007,adec6a94,no,../data/no/adec6a94_nohash_1.wav,1.0
29008,1890e5c3,no,../data/no/1890e5c3_nohash_1.wav,1.0
29009,f2dd248e,no,../data/no/f2dd248e_nohash_0.wav,1.0
29010,24632875,no,../data/no/24632875_nohash_1.wav,1.0
29011,824e8ce5,no,../data/no/824e8ce5_nohash_0.wav,0.97525
29012,c948d727,no,../data/no/c948d727_nohash_4.wav,1.0
29013,80f056c0,no,../data/no/80f056c0_nohash_0.wav,1.0
29014,d31d8dd7,no,../data/no/d31d8dd7_nohash_0.wav,1.0
29015,e71b4ce6,no,../data/no/e71b4ce6_nohash_0.wav,1.0
29016,7f74626f,no,../data/no/7f74626f_nohash_1.wav,1.0
29017,9f7079fe,no,../data/no/9f7079fe_nohash_0.wav,1.0
29018,36050ef3,no,../data/no/36050ef3_nohash_0.wav,1.0
29019,48e8b82a,no,../data/no/48e8b82a_nohash_1.wav,1.0
29020,87014d40,no,../data/no/87014d40_nohash_0.wav,1.0
29021,3e3b65eb,no,../data/no/3e3b65eb_nohash_0.wav,1.0
29022,2903efb3,no,../data/no/2903efb3_nohash_0.wav,1.0
29023,962f27eb,no,../data/no/962f27eb_nohash_1.wav,0.725375
29024,b6091c84,no,../data/no/b6091c84_nohash_0.wav,1.0
29025,651d108f,no,../data/no/651d108f_nohash_1.wav,1.0
29026,bbb2eb5b,no,../data/no/bbb2eb5b_nohash_1.wav,0.9288125
29027,afbec28d,no,../data/no/afbec28d_nohash_3.wav,0.9386875
29028,e0315cf6,no,../data/no/e0315cf6_nohash_0.wav,1.0
29029,784e281a,no,../data/no/784e281a_nohash_0.wav,1.0
29030,e55a2b20,no,../data/no/e55a2b20_nohash_0.wav,1.0
29031,5b09db89,no,../data/no/5b09db89_nohash_4.wav,1.0
29032,627c0bec,no,../data/no/627c0bec_nohash_3.wav,1.0
29033,096456f9,no,../data/no/096456f9_nohash_0.wav,1.0
29034,e1469561,no,../data/no/e1469561_nohash_4.wav,1.0
29035,b6ebe225,no,../data/no/b6ebe225_nohash_0.wav,1.0
29036,8549f25d,no,../data/no/8549f25d_nohash_1.wav,1.0
29037,43691f67,no,../data/no/43691f67_nohash_1.wav,1.0
29038,a1c63f25,no,../data/no/a1c63f25_nohash_2.wav,1.0
29039,81a345a3,no,../data/no/81a345a3_nohash_0.wav,1.0
29040,e6db3894,no,../data/no/e6db3894_nohash_0.wav,1.0
29041,a996cf66,no,../data/no/a996cf66_nohash_0.wav,0.97525
29042,ad63d93c,no,../data/no/ad63d93c_nohash_2.wav,1.0
29043,28ed6bc9,no,../data/no/28ed6bc9_nohash_0.wav,1.0
29044,94de6a6a,no,../data/no/94de6a6a_nohash_4.wav,1.0
29045,15b0c947,no,../data/no/15b0c947_nohash_0.wav,0.9386875
29046,6d2d3b0d,no,../data/no/6d2d3b0d_nohash_0.wav,1.0
29047,b7a0754f,no,../data/no/b7a0754f_nohash_4.wav,1.0
29048,735845ab,no,../data/no/735845ab_nohash_1.wav,1.0
29049,9ff1b8b6,no,../data/no/9ff1b8b6_nohash_0.wav,1.0
29050,2fa39636,no,../data/no/2fa39636_nohash_0.wav,0.97525
29051,a74f3917,no,../data/no/a74f3917_nohash_1.wav,1.0
29052,3bc21161,no,../data/no/3bc21161_nohash_3.wav,1.0
29053,a5b24175,no,../data/no/a5b24175_nohash_0.wav,0.882375
29054,38d78313,no,../data/no/38d78313_nohash_3.wav,1.0
29055,d91a159e,no,../data/no/d91a159e_nohash_0.wav,1.0
29056,ec201020,no,../data/no/ec201020_nohash_0.wav,1.0
29057,4c4d2526,no,../data/no/4c4d2526_nohash_0.wav,1.0
29058,333784b7,no,../data/no/333784b7_nohash_1.wav,1.0
29059,18a1aab9,no,../data/no/18a1aab9_nohash_0.wav,0.882375
29060,2da58b32,no,../data/no/2da58b32_nohash_2.wav,1.0
29061,efbc3952,no,../data/no/efbc3952_nohash_0.wav,1.0
29062,cc6ee39b,no,../data/no/cc6ee39b_nohash_3.wav,1.0
29063,30065f33,no,../data/no/30065f33_nohash_2.wav,0.704
29064,92b2bf59,no,../data/no/92b2bf59_nohash_0.wav,1.0
29065,e41a903b,no,../data/no/e41a903b_nohash_2.wav,1.0
29066,adec6a94,no,../data/no/adec6a94_nohash_0.wav,1.0
29067,a1cff772,no,../data/no/a1cff772_nohash_4.wav,1.0
29068,5b09db89,no,../data/no/5b09db89_nohash_1.wav,1.0
29069,41474817,no,../data/no/41474817_nohash_0.wav,1.0
29070,533c6564,no,../data/no/533c6564_nohash_0.wav,1.0
29071,68dd409e,no,../data/no/68dd409e_nohash_0.wav,1.0
29072,97f4c236,no,../data/no/97f4c236_nohash_0.wav,1.0
29073,435f9f9e,no,../data/no/435f9f9e_nohash_0.wav,0.896
29074,0137b3f4,no,../data/no/0137b3f4_nohash_3.wav,1.0
29075,10ace7eb,no,../data/no/10ace7eb_nohash_3.wav,1.0
29076,2e30f9a5,no,../data/no/2e30f9a5_nohash_0.wav,1.0
29077,7cb5c0b7,no,../data/no/7cb5c0b7_nohash_1.wav,0.97525
29078,b1426003,no,../data/no/b1426003_nohash_1.wav,1.0
29079,b49caed3,no,../data/no/b49caed3_nohash_3.wav,1.0
29080,c7aa72e6,no,../data/no/c7aa72e6_nohash_0.wav,1.0
29081,7ea032f3,no,../data/no/7ea032f3_nohash_4.wav,1.0
29082,742d6431,no,../data/no/742d6431_nohash_4.wav,1.0
29083,c120e80e,no,../data/no/c120e80e_nohash_2.wav,1.0
29084,8c7c9168,no,../data/no/8c7c9168_nohash_0.wav,1.0
29085,d90b4138,no,../data/no/d90b4138_nohash_1.wav,1.0
29086,735845ab,no,../data/no/735845ab_nohash_0.wav,1.0
29087,bbd0bbd0,no,../data/no/bbd0bbd0_nohash_1.wav,1.0
29088,573cdb8a,no,../data/no/573cdb8a_nohash_0.wav,1.0
29089,be7a5b2d,no,../data/no/be7a5b2d_nohash_3.wav,1.0
29090,8e05039f,no,../data/no/8e05039f_nohash_2.wav,1.0
29091,a527cb3c,no,../data/no/a527cb3c_nohash_0.wav,1.0
29092,512dc91a,no,../data/no/512dc91a_nohash_0.wav,1.0
29093,234ab0fb,no,../data/no/234ab0fb_nohash_0.wav,1.0
29094,6ac35824,no,../data/no/6ac35824_nohash_0.wav,1.0
29095,300384f0,no,../data/no/300384f0_nohash_0.wav,0.981375
29096,5fe4a278,no,../data/no/5fe4a278_nohash_0.wav,1.0
29097,cb802c63,no,../data/no/cb802c63_nohash_0.wav,1.0
29098,85834399,no,../data/no/85834399_nohash_1.wav,1.0
29099,7c1d8533,no,../data/no/7c1d8533_nohash_1.wav,1.0
29100,f816db77,no,../data/no/f816db77_nohash_0.wav,1.0
29101,531a5b8a,no,../data/no/531a5b8a_nohash_0.wav,1.0
29102,6cc28ce5,no,../data/no/6cc28ce5_nohash_0.wav,1.0
29103,a8ee11c7,no,../data/no/a8ee11c7_nohash_2.wav,1.0
29104,063d48cf,no,../data/no/063d48cf_nohash_0.wav,1.0
29105,1cb788bc,no,../data/no/1cb788bc_nohash_1.wav,1.0
29106,a84dee7b,no,../data/no/a84dee7b_nohash_0.wav,1.0
29107,c22d3f18,no,../data/no/c22d3f18_nohash_0.wav,1.0
29108,7f74626f,no,../data/no/7f74626f_nohash_0.wav,1.0
29109,f2dd248e,no,../data/no/f2dd248e_nohash_1.wav,1.0
29110,7d86b703,no,../data/no/7d86b703_nohash_0.wav,1.0
29111,6d1dcca6,no,../data/no/6d1dcca6_nohash_0.wav,1.0
29112,8e05039f,no,../data/no/8e05039f_nohash_4.wav,1.0
29113,9785931e,no,../data/no/9785931e_nohash_2.wav,0.8359375
29114,e41a903b,no,../data/no/e41a903b_nohash_3.wav,1.0
29115,333784b7,no,../data/no/333784b7_nohash_2.wav,1.0
29116,fb24c826,no,../data/no/fb24c826_nohash_0.wav,1.0
29117,324210dd,no,../data/no/324210dd_nohash_2.wav,1.0
29118,3389305e,no,../data/no/3389305e_nohash_0.wav,1.0
29119,5c237956,no,../data/no/5c237956_nohash_0.wav,1.0
29120,e7ea8b76,no,../data/no/e7ea8b76_nohash_3.wav,1.0
29121,763188c4,no,../data/no/763188c4_nohash_3.wav,1.0
29122,bfa63751,no,../data/no/bfa63751_nohash_1.wav,1.0
29123,46a153d8,no,../data/no/46a153d8_nohash_3.wav,1.0
29124,977a3be4,no,../data/no/977a3be4_nohash_0.wav,1.0
29125,55d3725a,no,../data/no/55d3725a_nohash_0.wav,1.0
29126,50d1c8e3,no,../data/no/50d1c8e3_nohash_1.wav,1.0
29127,67fcdb05,no,../data/no/67fcdb05_nohash_0.wav,1.0
29128,3b8406c0,no,../data/no/3b8406c0_nohash_2.wav,1.0
29129,90b94017,no,../data/no/90b94017_nohash_0.wav,1.0
29130,e54a0f16,no,../data/no/e54a0f16_nohash_0.wav,1.0
29131,479e64cc,no,../data/no/479e64cc_nohash_0.wav,1.0
29132,571c044e,no,../data/no/571c044e_nohash_0.wav,1.0
29133,9587481f,no,../data/no/9587481f_nohash_1.wav,1.0
29134,c1eebc0b,no,../data/no/c1eebc0b_nohash_1.wav,1.0
29135,c37a72d3,no,../data/no/c37a72d3_nohash_0.wav,1.0
29136,1b4c9b89,no,../data/no/1b4c9b89_nohash_3.wav,1.0
29137,611d2b50,no,../data/no/611d2b50_nohash_2.wav,1.0
29138,686d030b,no,../data/no/686d030b_nohash_0.wav,1.0
29139,9229bff9,no,../data/no/9229bff9_nohash_0.wav,1.0
29140,1ecfb537,no,../data/no/1ecfb537_nohash_3.wav,1.0
29141,fbf3dd31,no,../data/no/fbf3dd31_nohash_1.wav,1.0
29142,7bf801d1,no,../data/no/7bf801d1_nohash_0.wav,1.0
29143,686d030b,no,../data/no/686d030b_nohash_1.wav,1.0
29144,adc216c5,no,../data/no/adc216c5_nohash_0.wav,1.0
29145,86f12ac0,no,../data/no/86f12ac0_nohash_1.wav,1.0
29146,53d5b86f,no,../data/no/53d5b86f_nohash_1.wav,1.0
29147,918a2473,no,../data/no/918a2473_nohash_0.wav,1.0
29148,e0315cf6,no,../data/no/e0315cf6_nohash_2.wav,1.0
29149,1942abd7,no,../data/no/1942abd7_nohash_0.wav,1.0
29150,f192e6b4,no,../data/no/f192e6b4_nohash_0.wav,1.0
29151,763188c4,no,../data/no/763188c4_nohash_2.wav,1.0
29152,28ce0c58,no,../data/no/28ce0c58_nohash_0.wav,1.0
29153,6b81fead,no,../data/no/6b81fead_nohash_0.wav,0.97525
29154,b26343e9,no,../data/no/b26343e9_nohash_1.wav,0.981375
29155,1b459024,no,../data/no/1b459024_nohash_0.wav,0.9386875
29156,4a1e736b,no,../data/no/4a1e736b_nohash_4.wav,1.0
29157,2e0d80f7,no,../data/no/2e0d80f7_nohash_1.wav,1.0
29158,d5ca80c6,no,../data/no/d5ca80c6_nohash_0.wav,1.0
29159,03c96658,no,../data/no/03c96658_nohash_0.wav,1.0
29160,1851e33b,no,../data/no/1851e33b_nohash_0.wav,1.0
29161,c4e1f6e0,no,../data/no/c4e1f6e0_nohash_0.wav,1.0
29162,964e8cfd,no,../data/no/964e8cfd_nohash_2.wav,1.0
29163,bf90a57a,no,../data/no/bf90a57a_nohash_1.wav,1.0
29164,14872d06,no,../data/no/14872d06_nohash_1.wav,1.0
29165,f9273a21,no,../data/no/f9273a21_nohash_0.wav,1.0
29166,bf4af1af,no,../data/no/bf4af1af_nohash_1.wav,1.0
29167,e269bac0,no,../data/no/e269bac0_nohash_0.wav,1.0
29168,f618568f,no,../data/no/f618568f_nohash_0.wav,1.0
29169,19e98e89,no,../data/no/19e98e89_nohash_0.wav,1.0
29170,a60a09cf,no,../data/no/a60a09cf_nohash_0.wav,1.0
29171,4a1e736b,no,../data/no/4a1e736b_nohash_0.wav,1.0
29172,9190045a,no,../data/no/9190045a_nohash_0.wav,1.0
29173,6366f61a,no,../data/no/6366f61a_nohash_2.wav,0.981375
29174,6940f7f3,no,../data/no/6940f7f3_nohash_0.wav,1.0
29175,be7a5b2d,no,../data/no/be7a5b2d_nohash_4.wav,1.0
29176,cd85758f,no,../data/no/cd85758f_nohash_3.wav,1.0
29177,2da58b32,no,../data/no/2da58b32_nohash_0.wav,1.0
29178,4f2ab70c,no,../data/no/4f2ab70c_nohash_0.wav,1.0
29179,573cdb8a,no,../data/no/573cdb8a_nohash_1.wav,1.0
29180,5ab63b0a,no,../data/no/5ab63b0a_nohash_0.wav,1.0
29181,3ab9ba07,no,../data/no/3ab9ba07_nohash_0.wav,0.9386875
29182,3ca784ec,no,../data/no/3ca784ec_nohash_1.wav,1.0
29183,9799379a,no,../data/no/9799379a_nohash_1.wav,1.0
29184,c79159aa,no,../data/no/c79159aa_nohash_3.wav,1.0
29185,c948d727,no,../data/no/c948d727_nohash_1.wav,1.0
29186,b83c1acf,no,../data/no/b83c1acf_nohash_3.wav,1.0
29187,1890e5c3,no,../data/no/1890e5c3_nohash_0.wav,1.0
29188,86cb59b2,no,../data/no/86cb59b2_nohash_0.wav,1.0
29189,1e8044b4,no,../data/no/1e8044b4_nohash_0.wav,1.0
29190,45864319,no,../data/no/45864319_nohash_1.wav,1.0
29191,b959cd0c,no,../data/no/b959cd0c_nohash_4.wav,1.0
29192,1eddce1d,no,../data/no/1eddce1d_nohash_0.wav,1.0
29193,c08585c1,no,../data/no/c08585c1_nohash_4.wav,1.0
29194,43b85b64,no,../data/no/43b85b64_nohash_0.wav,0.7430625
29195,951cac20,no,../data/no/951cac20_nohash_3.wav,1.0
29196,9a3f97f8,no,../data/no/9a3f97f8_nohash_1.wav,0.8106875
29197,3ca784ec,no,../data/no/3ca784ec_nohash_0.wav,1.0
29198,9712cce0,no,../data/no/9712cce0_nohash_0.wav,1.0
29199,ad5aeec2,no,../data/no/ad5aeec2_nohash_1.wav,0.768
29200,8134f43f,no,../data/no/8134f43f_nohash_0.wav,1.0
29201,4bb1244f,no,../data/no/4bb1244f_nohash_0.wav,1.0
29202,39543cfd,no,../data/no/39543cfd_nohash_0.wav,1.0
29203,4254621e,no,../data/no/4254621e_nohash_0.wav,0.896
29204,2589f361,no,../data/no/2589f361_nohash_0.wav,1.0
29205,7061c7d1,no,../data/no/7061c7d1_nohash_0.wav,1.0
29206,b7a0754f,no,../data/no/b7a0754f_nohash_0.wav,1.0
29207,f4cae173,no,../data/no/f4cae173_nohash_0.wav,0.981375
29208,fa44fcf5,no,../data/no/fa44fcf5_nohash_0.wav,1.0
29209,1b4c9b89,no,../data/no/1b4c9b89_nohash_0.wav,1.0
29210,da584bc0,no,../data/no/da584bc0_nohash_2.wav,1.0
29211,b06c19b0,no,../data/no/b06c19b0_nohash_1.wav,1.0
29212,483e2a6f,no,../data/no/483e2a6f_nohash_0.wav,1.0
29213,6940f7f3,no,../data/no/6940f7f3_nohash_1.wav,1.0
29214,f6581345,no,../data/no/f6581345_nohash_0.wav,1.0
29215,918a2473,no,../data/no/918a2473_nohash_1.wav,1.0
29216,3efef882,no,../data/no/3efef882_nohash_0.wav,1.0
29217,988e2f9a,no,../data/no/988e2f9a_nohash_2.wav,1.0
29218,b9f46737,no,../data/no/b9f46737_nohash_4.wav,1.0
29219,01d22d03,no,../data/no/01d22d03_nohash_1.wav,1.0
29220,f0ebef1b,no,../data/no/f0ebef1b_nohash_0.wav,1.0
29221,f92e49f3,no,../data/no/f92e49f3_nohash_0.wav,1.0
29222,1fd85ee4,no,../data/no/1fd85ee4_nohash_1.wav,1.0
29223,8bf6acb9,no,../data/no/8bf6acb9_nohash_0.wav,1.0
29224,9b5815cd,no,../data/no/9b5815cd_nohash_0.wav,0.981375
29225,09bcdc9d,no,../data/no/09bcdc9d_nohash_0.wav,1.0
29226,45adf84a,no,../data/no/45adf84a_nohash_0.wav,1.0
29227,884ae8e1,no,../data/no/884ae8e1_nohash_1.wav,1.0
29228,66cbe2b3,no,../data/no/66cbe2b3_nohash_2.wav,1.0
29229,03cf93b1,no,../data/no/03cf93b1_nohash_0.wav,0.8106875
29230,ab71c9a7,no,../data/no/ab71c9a7_nohash_0.wav,0.9288125
29231,71aa5b54,no,../data/no/71aa5b54_nohash_0.wav,1.0
29232,c0c0d87d,no,../data/no/c0c0d87d_nohash_1.wav,1.0
29233,8d9cc260,no,../data/no/8d9cc260_nohash_0.wav,1.0
29234,b63fea9e,no,../data/no/b63fea9e_nohash_0.wav,1.0
29235,902258bb,no,../data/no/902258bb_nohash_0.wav,1.0
29236,095847e4,no,../data/no/095847e4_nohash_0.wav,1.0
29237,881583a6,no,../data/no/881583a6_nohash_1.wav,1.0
29238,d8ee4734,no,../data/no/d8ee4734_nohash_1.wav,1.0
29239,dca2797e,no,../data/no/dca2797e_nohash_3.wav,1.0
29240,6d818f6c,no,../data/no/6d818f6c_nohash_0.wav,1.0
29241,9637f43f,no,../data/no/9637f43f_nohash_0.wav,1.0
29242,cb2929ce,no,../data/no/cb2929ce_nohash_0.wav,1.0
29243,5efb758c,no,../data/no/5efb758c_nohash_0.wav,0.9386875
29244,5c8af87a,no,../data/no/5c8af87a_nohash_4.wav,1.0
29245,07c5129e,no,../data/no/07c5129e_nohash_0.wav,1.0
29246,fa7895de,no,../data/no/fa7895de_nohash_0.wav,1.0
29247,5e3dde6b,no,../data/no/5e3dde6b_nohash_4.wav,1.0
29248,e54a0f16,no,../data/no/e54a0f16_nohash_3.wav,1.0
29249,0b40aa8e,no,../data/no/0b40aa8e_nohash_0.wav,1.0
29250,62ff07ef,no,../data/no/62ff07ef_nohash_0.wav,1.0
29251,2bfe70ef,no,../data/no/2bfe70ef_nohash_1.wav,1.0
29252,1fd85ee4,no,../data/no/1fd85ee4_nohash_0.wav,1.0
29253,9cde5de8,no,../data/no/9cde5de8_nohash_0.wav,1.0
29254,4bba14ce,no,../data/no/4bba14ce_nohash_0.wav,1.0
29255,9886d8bf,no,../data/no/9886d8bf_nohash_4.wav,1.0
29256,409c962a,no,../data/no/409c962a_nohash_0.wav,1.0
29257,73dda36a,no,../data/no/73dda36a_nohash_0.wav,1.0
29258,f4504600,no,../data/no/f4504600_nohash_1.wav,1.0
29259,29fb33da,no,../data/no/29fb33da_nohash_2.wav,1.0
29260,c93d5e22,no,../data/no/c93d5e22_nohash_4.wav,1.0
29261,4f5c0b28,no,../data/no/4f5c0b28_nohash_0.wav,1.0
29262,918a2473,no,../data/no/918a2473_nohash_3.wav,1.0
29263,88f8a99c,no,../data/no/88f8a99c_nohash_0.wav,1.0
29264,21832144,no,../data/no/21832144_nohash_1.wav,1.0
29265,39ec87ac,no,../data/no/39ec87ac_nohash_0.wav,1.0
29266,5588c7e6,no,../data/no/5588c7e6_nohash_0.wav,1.0
29267,b4bef564,no,../data/no/b4bef564_nohash_0.wav,0.8359375
29268,66cbe2b3,no,../data/no/66cbe2b3_nohash_0.wav,1.0
29269,85834399,no,../data/no/85834399_nohash_0.wav,1.0
29270,ec201020,no,../data/no/ec201020_nohash_3.wav,1.0
29271,e1469561,no,../data/no/e1469561_nohash_3.wav,1.0
29272,96a48d28,no,../data/no/96a48d28_nohash_0.wav,1.0
29273,c38720cb,no,../data/no/c38720cb_nohash_0.wav,1.0
29274,f9af823e,no,../data/no/f9af823e_nohash_1.wav,1.0
29275,c25a032b,no,../data/no/c25a032b_nohash_1.wav,1.0
29276,d197e3ae,no,../data/no/d197e3ae_nohash_4.wav,1.0
29277,9f6fbdb4,no,../data/no/9f6fbdb4_nohash_0.wav,1.0
29278,89f680f3,no,../data/no/89f680f3_nohash_0.wav,1.0
29279,a4b21cbc,no,../data/no/a4b21cbc_nohash_1.wav,1.0
29280,ec7d1151,no,../data/no/ec7d1151_nohash_0.wav,1.0
29281,9d32f10a,no,../data/no/9d32f10a_nohash_1.wav,1.0
29282,ac7840d8,no,../data/no/ac7840d8_nohash_0.wav,1.0
29283,e4a2cf79,no,../data/no/e4a2cf79_nohash_0.wav,0.768
29284,6736bc64,no,../data/no/6736bc64_nohash_0.wav,1.0
29285,cdfbbe75,no,../data/no/cdfbbe75_nohash_2.wav,1.0
29286,c256377f,no,../data/no/c256377f_nohash_0.wav,1.0
29287,962f27eb,no,../data/no/962f27eb_nohash_0.wav,0.64
29288,d90b4138,no,../data/no/d90b4138_nohash_0.wav,1.0
29289,b7a0754f,no,../data/no/b7a0754f_nohash_3.wav,1.0
29290,c120e80e,no,../data/no/c120e80e_nohash_4.wav,1.0
29291,64f83f0e,no,../data/no/64f83f0e_nohash_0.wav,0.853375
29292,ad5aeec2,no,../data/no/ad5aeec2_nohash_2.wav,1.0
29293,cf8d91cf,no,../data/no/cf8d91cf_nohash_2.wav,1.0
29294,7e556a2c,no,../data/no/7e556a2c_nohash_0.wav,1.0
29295,2dcb6848,no,../data/no/2dcb6848_nohash_0.wav,1.0
29296,3c257192,no,../data/no/3c257192_nohash_2.wav,1.0
29297,da584bc0,no,../data/no/da584bc0_nohash_1.wav,1.0
29298,aa753bb9,no,../data/no/aa753bb9_nohash_0.wav,1.0
29299,cf8d91cf,no,../data/no/cf8d91cf_nohash_0.wav,1.0
29300,cee22275,no,../data/no/cee22275_nohash_2.wav,1.0
29301,ffd2ba2f,no,../data/no/ffd2ba2f_nohash_3.wav,1.0
29302,c0445658,no,../data/no/c0445658_nohash_2.wav,1.0
29303,5ba724a7,no,../data/no/5ba724a7_nohash_1.wav,1.0
29304,fafe8101,no,../data/no/fafe8101_nohash_0.wav,1.0
29305,d197e3ae,no,../data/no/d197e3ae_nohash_2.wav,1.0
29306,b843de62,no,../data/no/b843de62_nohash_0.wav,1.0
29307,988e2f9a,no,../data/no/988e2f9a_nohash_1.wav,1.0
29308,019fa366,no,../data/no/019fa366_nohash_0.wav,1.0
29309,692a88e6,no,../data/no/692a88e6_nohash_4.wav,1.0
29310,4a1e736b,no,../data/no/4a1e736b_nohash_3.wav,1.0
29311,beb49c22,no,../data/no/beb49c22_nohash_0.wav,1.0
29312,cb8f8307,no,../data/no/cb8f8307_nohash_4.wav,1.0
29313,627c0bec,no,../data/no/627c0bec_nohash_2.wav,1.0
29314,721f767c,no,../data/no/721f767c_nohash_0.wav,1.0
29315,ae82c78c,no,../data/no/ae82c78c_nohash_0.wav,1.0
29316,742d6431,no,../data/no/742d6431_nohash_5.wav,1.0
29317,d926bb17,no,../data/no/d926bb17_nohash_0.wav,1.0
29318,8523766b,no,../data/no/8523766b_nohash_0.wav,1.0
29319,c2df23b2,no,../data/no/c2df23b2_nohash_0.wav,1.0
29320,3d53244b,no,../data/no/3d53244b_nohash_4.wav,1.0
29321,0e5193e6,no,../data/no/0e5193e6_nohash_0.wav,1.0
29322,50928b05,no,../data/no/50928b05_nohash_0.wav,0.981375
29323,a5b24175,no,../data/no/a5b24175_nohash_1.wav,0.882375
29324,bca56796,no,../data/no/bca56796_nohash_1.wav,1.0
29325,a2473d62,no,../data/no/a2473d62_nohash_2.wav,0.882375
29326,8134f43f,no,../data/no/8134f43f_nohash_1.wav,1.0
29327,28ce0c58,no,../data/no/28ce0c58_nohash_4.wav,1.0
29328,66a412a7,no,../data/no/66a412a7_nohash_1.wav,0.97525
29329,d5356b9a,no,../data/no/d5356b9a_nohash_0.wav,1.0
29330,f0ac2522,no,../data/no/f0ac2522_nohash_0.wav,1.0
29331,1ecfb537,no,../data/no/1ecfb537_nohash_2.wav,1.0
29332,c4cfbe43,no,../data/no/c4cfbe43_nohash_0.wav,0.97525
29333,16db1582,no,../data/no/16db1582_nohash_0.wav,0.8359375
29334,190821dc,no,../data/no/190821dc_nohash_1.wav,1.0
29335,c1d39ce8,no,../data/no/c1d39ce8_nohash_3.wav,1.0
29336,a3fc7884,no,../data/no/a3fc7884_nohash_0.wav,0.97525
29337,3c257192,no,../data/no/3c257192_nohash_4.wav,1.0
29338,21832144,no,../data/no/21832144_nohash_4.wav,1.0
29339,cb8f8307,no,../data/no/cb8f8307_nohash_6.wav,1.0
